country,employees,founded,industry,link,name,revenue
Italy,12,2014,Telecoms,https://www.intech-mw.com,Intech Microwaves,"2,636,600"
Italy,6,1997,Fashion,https://www.tstudiotherapy.com,Takiston,3.0
Italy,16,2012,Interiors,https://www.laprogetto.it/,Progetto,5.29
Germany,8,2016,Construction,https://www.langer-rlt.de/,LANGER Lüftungs- und Klimaanlagen,"4,609,256"
France,130,2010,Cyber Security,https://www.formind.fr/fr/,Formind,"16,845,354"
Germany,1400,2011,Support Services,https://www.kbs-group.de,KBS Group,"34,600,000"
France,142,2011,Technology,https://www.s4m.io,S4M,23.3
Italy,20,2014,Technology,https://www.we-tech.com/,We Tech,3.33
Hungary,8,1996,Industrial Goods,http://www.continentalwood.hu/,Continental Wood ,2.06
France,20,2010,Telecoms,https://www.oasis-smartsim.com/,Oasis Smart SIM Europe**,"3,065,165"
Italy,2,2013,Beauty,https://www.e-stock.net,E-Stock,"20,500,000"
Spain,25,2010,Ecommerce,https://www.bodeboca.com,Bodeboca,7.9
Croatia,69,2012,Industrial Goods,https://tremak.eu/,TREMAK,11.59
Italy,13,2013,Health,https://www.aferetica.com/,Aferetica,"6,376,910"
Germany,165,2009,Health,https://www.bentley.global,Bentley Innomed,"38,984,070"
Germany,550,2013,Support Services,https://www.equal-personal.de,equal personal ,19.1
Germany,72,2003,Property,https://www.hundt-consult.de/,HUNDT CONSULT,5.90
Italy,37,2014,Energy,https://ubroker.it/,Zero,"42,000,000"
France,70,2011,Support Services,https://www.skills-rh.fr/,SKILLS,"11,650,138"
Italy,35,2015,Industrial Goods,http://www.cmbmontaggi.it,C.M.B. Montaggi,"7,981,047"
Italy,14,2015,Interiors,https://www.filippouecher.it,Filippo Uecher,"3,440,419"
Norway,12,2011,Ecommerce,https://www.nettbureau.no,Nettbureau,4.7
France,228,2008,Property,https://www.iadfrance.fr/,iad,224.93
France,212,2000,Support Services,https://www.geo-sat.com/,GEOSAT,13.38
Italy,22,2015,Support Services,https://www.3estudio.eu/,3E Studio,"2,804,580"
Slovakia,5,2013,Construction,https://www.pannoniasteel.sk/,Pannonia Steel,"1,768,886"
Germany,37,2014,Support Services,https://www.lengoo.de,lengoo,"2,562,510"
Italy,38,2000,Retail,https://www.clabrun.it,Clabrun,5.0
Portugal,14,2010,Cyber Security,https://www.redshift-consulting.com.pt/,Redshift Consulting,1.69
Italy,21,2009,Fashion,https://www.nicefootwear.it/,Kronos,"23,579,000"
Italy,22,2007,Beauty,https://www.lasaponaria.it/,LaSaponaria,"6,304,690"
UK,108,2003,Fintech,https://www.xceptor.com,Xceptor,"22,767,817"
Spain,26,2013,Games industry,https://www.migjimenez.com,AMMO by Mig Jimenez,2.7
United Kingdom,29,2011,Technology,https://communicateplc.com/,Communicate Technology,3.91
United Kingdom,28,2012,Law,https://www.3hrcs.com/,3CS Corporate Solicitors,2.83
Germany,95,2013,Health,https://wuhlewanderer.de/,Die Wuhlewanderer,"4,970,000"
Sweden,27,2007,Technology,https://www.weareimint.com/,IMINT Vidhance,"4,851,538"
Portugal,18,2015,Travel & Leisure,https://globalisviagens.pt,Globalis Viagens,"9,787,167"
France,5,2008,Construction,Not found,Rcube,1.9
Germany,23,2014,Industrial Goods,https://www.hensing-get-it.com/,Hensing,6.02
Germany,58,1999,Technology,https://www.explicatis.com/,Explicatis,3.91
Italy,47,2016,Restaurants,https://artepassioneristorazione.it/,Arte e Passione,"1,671,730"
France,87,2011,Retail,https://www.paulmarius.fr/,PAUL MARIUS,"24,869,602"
Italy,12,2010,Interiors,https://www.giopatocoombes.com,Giopato & Coombes,"3,914,295"
United Kingdom,65,2006,Technology,https://www.geotogether.com,Green Energy Options,34.5
Italy,90,2009,Technology,https://www.spsistemi.net/,Soluzioni Prodotti Sistemi,6.42
Bulgaria,730,2012,Technology,https://www.scalefocus.com/,Scalefocus,"33,137,857"
Italy,119,2000,Food & Beverage,https://www.pisti.it,Antichi Sapori Dell'Etna,"44,526,560"
Germany,3,2006,Health,https://www.nordfit.de,Nordfit Sporternährung,2.7
Latvia,650,2012,Financial Services,https://mogo.finance/,Mogo Finance,54.00
France,45,1998,Construction,Not found,PRODITHERM,10.70
Germany,16,2014,Retail,https://www.whiskyzone.de/,Whiskyzone,"10,750,866"
UK,65,2002,Aerospace & Defence,https://www.accaviation.com,ACC Aviation,"194,059,817"
Romania,184,2005,Travel & Leisure,https://www.klasswagen.com,Klass Wagen,"15,101,937"
France,15,2002,Support Services,https://www.epigroupe.com,EPI Group,10.0
United Kingdom,10,2011,Financial Services,https://www.nau-securities.com/,Nau Securities,2.37
Slovenia,4,2013,Agricultural Commodities,http://www.tiama.si/?lang=en,Tiama,2.63
Italy,113,2002,Technology,https://www.targatelematics.com/,Targa Telematics,"37,386,150"
Italy,16,2015,Travel & Leisure,https://www.weexhibit.biz,We Exhibit,"2,825,866"
Spain,56,2000,Advertising,https://www.make.es,Make Marketing y Comunicación,3.3
Germany,35,2014,Transport,https://www.meta4log.de/,meta4log,24.53
Germany,180,2010,Support Services,https://atheneum-partners.com/,Atheneum Partners,16.06
UK,50,2003,Transport,https://www.sianwholesale.com/,SIAN Wholesale Ltd,"74,719,260"
Germany,306,2006,Health,https://www.humanas.de,Humanas Pflege,"23,831,150"
Italy,154,2011,Advertising,https://www.doveconviene.it,Doveconviene,14.5
Germany,118,2011,Support Services,https://www.ant-personal.de/,ANT Personalservice,6.00
Sweden,104,2002,Technology,https://www.visagetechnologies.com/,Visage Technologies,"5,677,639"
France,46,2011,Technology,https://www.mind7.com,Mind7 Consulting,"5,607,249"
Germany,25,2010,Industrial Goods,https://www.dms-tec.de,DMS Technologie,6.7
United Kingdom,196,2011,Restaurants,https://grind.co.uk/,Grind,12.12
Lithuania,1,2016,Games industry,https://www.riotloc.com/,Riotloc,"1,551,468"
France,42,2011,Management Consulting,https://www.adameo.com,Adameo PM,"3,980,000"
Spain,285,2010,Restaurants,https://www.tresmes.com,Tresmes Eco Activa,3.4
United Kingdom,170,2014,Financial Services,https://www.deltacapita.com/,Delta Capita,16.04
UK,34,2003,Precious metals,https://www.bullionvault.com/,BullionVault,"16,196,046"
Italy,30,2012,Cyber Security,https://www.7layers.it/,7Layers,"7,800,356"
Germany,21,2005,Ecommerce,https://www.druckertanke-berlin.de,Eurotone,3.3
United Kingdom,39,2010,Support Services,https://www.marlingreen.com/,Marlin Green,30.32
Spain,23,2000,Chemicals & Pharmaceuticals,https://www.tres-a.net/index.asp,3A Antioxidants,"7,704,000"
Spain,45,2011,Industrial Goods,http://ergostechnology.es,Ergos Technology,"4,316,000"
Italy,13,2009,Health,https://www.laboratoriolavallonea.net,Laboratorio La Vallonea,3.0
France,18,2014,Construction,https://www.urbantp.com/,Urban TP,3.52
France,Not found,2014,Support Services,https://www.propulse-it.fr/,PROPULSE IT,3.40
Germany,6,2016,Industrial Goods,https://on-metall.de/,on Metall,"2,587,718"
Germany,78,2013,Education,https://wuhlewanderer.de,Die Wuhlewanderer,"4,315,510"
Germany,17,2011,Ecommerce,https://www.bluespoon.de,Bluespoon,5.6
France,Not found,2007,Technology,https://www.gac-technology.com/,GAC TECHNOLOGY,4.05
France,69,2009,Technology,https://go.sellsy.com/,Sellsy,4.59
The Netherlands,39,2012,Education,https://www.scribbr.com/,Scribbr,"8,862,818"
UK,56,2013,Technology,https://www.lightfoot.co.uk,Lightfoot Innovations,"5,076,510"
France,31,2013,Support Services,https://www.acanthe-conseil.com,Acanthe Conseil,3.4
Italy,6,2011,Support Services,https://www.sacee.it/,Sacee,1.99
Italy,32,2011,Telecoms,https://www.icom-srl.com/,iCom,3.00
France,1000,2007,Energy,https://www.selectra.info/,Selectra,"62,951,353"
Italy,13,2010,Energy,https://energeticefficiency.com/,Energetic,"1,711,470"
Sweden,111,2006,Support Services,https://www.vindex.se,Vindex,"13,534,225"
United Kingdom,45,2006,Support Services,https://www.green-park.co.uk,Green Park Interim & Executive,74.3
Italy,27,1998,Automobiles,https://www.citymotors.it/,City Motors,30.68
Germany,40,2012,Industrial Goods,https://www.allesklardruck.de/,ALLESklarDRUCK,3.18
France,9,2007,Support Services,https://www.faveod.com/,Faveod,"2,598,585"
Spain,15,2013,Energy,https://www.cye-energia.com/,CYE Energia,"23,673,728"
Italy,15,2009,Chemicals,https://www.phenofarm.it,Phenofarm,"2,386,675"
Italy,22,2014,Support Services,https://www.effegiservicegroup.com/it,Effegi Service Group*,2.4
Germany,782,2006,Support Services,https://gevekom.de/,gevekom,21.62
Czech Republic,15,1993,Cyber Security,https://www.zebra.cz/,ZEBRA SYSTEMS,4.63
Finland,105,2008,Financial Services,https://www.integrata.fi/,Integrata Oy,"9,409,000"
Germany,25,2010,Retail,https://www.regular-trade.de/,Regular Trade,"11,671,000"
France,40,2009,Telecoms,https://affacom.fr,AFFA.COM,"5,258,239"
Spain,12,2010,Pharmaceuticals,https://www.galenicum.com,Galenicum Special Ingredients,11.4
Germany,114,2012,Travel & Leisure,https://www.gsh-hotels.com/,GS Star,27.45
Hungary,15,2011,Energy,http://www.expleo.hu/,Expleo,"2,696,785"
Germany,22,2014,Technology,https://www.softandcloud.com,Soft & Cloud,"23,454,000"
France,119,2004,Aerospace & Defence,https://www.clair-group.com,Clair Group,"27,911,314"
United Kingdom,10,2010,Media,https://www.mawsonia.com,Mawsonia,2.4
Italy,188,2009,Health,https://www.cmsantagostino.it/,Società E Salute,30.74
United Kingdom,13,1995,Technology,https://www.technoworld.com/,Technoworld,36.84
Italy,21,2015,Fashion,https://www.confezionivelvet.com/,Confezioni Velvet,"3,355,870"
Germany,10,1998,Property,https://activbilanz.de/,Activ Bilanz,"17,286,985"
UK,123,2013,Advertising,https://www.onceuponatime.agency,Once Upon A Time Global,"44,465,404"
Italy,6,2013,Personal & Household Goods,http://www.lacatrade.com,Laca Trade,"18,557,277"
Germany,4,2011,Energy,https://www.cbenergie.de,CB Energie,4.9
France,6,2011,Retail,https://www.cloture-ares.fr/,Clôture ARES,2.50
Italy,12,2011,Ecommerce,https://www.family-nation.it/,Family Nation,"5,300,370"
Greece,19,1994,Technology,https://www.majar.gr/,Majar – Matzaridis Bros,"13,224,865"
France,Not found,2012,Agricultural Commodities,http://www.fsp-winemerchant.com,FSP,"12,494,059"
Sweden,40,2007,Advertising,https://www.adtraction.com,Adtraction Marketing,29.0
Germany,94,2012,Transport,Not found,Sticker Transporte,3.82
Spain,791,1996,Technology,https://www.izertis.com/,Izertis,"50,740,841"
Italy,5,2016,Ecommerce,https://www.fashion-commerce.it/,Fashion Commerce,"2,349,000"
Slovakia,10,1992,Automobiles,https://www.autohaus.sk,Phobos,"2,955,450"
United Kingdom,36,2009,Advertising,https://www.the-media-image.com,The Media Image,32.3
Bulgaria,36,2010,Management Consulting,https://next-consult.com/en/about-us,Next Consult,2.17
UK,105,2009,Transport,https://bulktainerlogistics.com/,Bulk Tainer Logistics Limited,"56,054,130"
Germany,474,2013,Support Services,https://www.humanus-personalservice.de,Humanus Personalservice,"14,862,980"
France,23,2010,Media,https://www.pumpup.fr,PumpUp,2.1
United Kingdom,74,2005,Financial Services,https://www.rfs.co.uk,Regulatory Finance Solutions,60.5
Germany,3,2014,Financial Services,https://industrieleasing.eu/,Industrieleasing Deutschland,9.01
Italy,22,2016,Industrial Goods,https://wingeco.it/,Wingeco,"3,407,310"
Poland,25,2021,Ecommerce,https://www.meblobranie.pl/,Meblobranie.pl,"19,295,429"
France,13,2011,Construction,https://www.carreauconcept.com,Carreau Concept,"5,053,947"
France,22,2005,Technology,https://www.lex-persona.com,Lex Persona,"2,948,700"
United Kingdom,18,2011,Support Services,https://www.osmii.com,Osmii,4.1
Germany,54,2015,Waste management & recycling,https://www.rmr-recycling.de/,Rhein Main Rohstoffe,130.06
United Kingdom,51,1994,Construction,https://www.warnersurveys.com/,Warner Land Surveys,11.04
Spain,67,1898,Ecommerce,https://www.queralto.com/,Queraltó,"21,900,903"
Germany,42,2000,Advertising,https://www.liquisign.de,Liquisign OHG,"2,323,240"
Germany,16,2012,Transport,Not found,B&T Transporte,2.0
United Kingdom,182,1991,Retail,https://orangesquare.uk.com/,The Orange Square Company,31.22
Slovakia,12,1993,Automobiles,https://www.autohaus.sk/,Phobos,"3,529,454"
UK,8389,6386,Support Services,https://www.nicgroup.co.uk,NIC Services Group,"113,997,834"
Italy,4,2006,Food & Beverage,https://www.viverdistribuzione.it,Viver Distribuzione,2.1
France,Not found,2012,Support Services,https://www.be-cloud.fr/,Be-Cloud,5.55
Italy,5,2013,Support Services,https://www.architaengineering.it/,Archita Engineering,"2,739,230"
France,12,2011,Ecommerce,https://www.magarantie5ans.fr,MaGarantie5ans,"7,600,000"
United Kingdom,100,2010,Ecommerce,https://www.ecommercefulfilment.com,James and James Fulfilment,10.5
United Kingdom,16,2010,Telecoms,https://www.utelize.co.uk/,Utelize Communications,2.79
Spain,27,2006,Transport,https://celeritastransporte.com/,Celeritas,"58,139,933"
Italy,3,2003,Technology,https://www.antherica.com,Antherica,"1,626,200"
France,2,2012,Media,https://www.agence-panenka.com,Panenka,1.8
Germany,221,2013,Support Services,https://www.zac-personalservice.de/,ZAC Personalservice,5.35
Germany,45,2014,Technology,https://hrforecast.com/,peopleForecast,"2,086,411"
France,23,2012,Travel & Leisure,https://www.plugindigital.com,Plug In Digital,"9,270,859"
Italy,1,2006,Technology,https://www.consorziodelletecnologie.it,Consorzio delle Tecnologie,3.9
United Kingdom,29,2008,Cyber Security,https://portswigger.net/,PortSwigger,11.16
Italy,12,2014,Management Consulting,https://www.digitalpa.it/,Digitalpa,"1,731,340"
UK,59,1994,Construction,https://www.warnersurveys.com,Warner Land Surveys,"18,531,369"
Hungary,16,2011,Ecommerce,https://lumenet.hu,Lumenet,1.8
France,8,2008,Pharmaceuticals,https://www.phinc-development.com/,PhinC Development,2.74
Germany,150,2003,Advertising,https://www.faktenkontor.de/,Faktenkontor,"30,967,000"
Spain,100,2007,Sales & Marketing,https://www.motorflashiberica.com,Motor Flash Iberica de Negocios,"3,997,455"
Germany,58,2002,Support Services,https://www.germanpersonnel.de,GermanPersonnel E-Search,9.7
Poland,60,2008,Technology,https://luxon.pl/,Luxon,6.79
France,53,2012,Retail,https://www.clareolighting.com/,CLAREO,"18,854,708"
Italy,5,2013,Property,http://www.lacatrade.com/,Laca Trade,"24,741,510"
Italy,70,1979,Health,http://www.centroames.it,Ames Centro Polidiagnostico Strumentale,"18,637,957"
Germany,400,2010,Travel & Leisure,https://www.picturepeople.de,PicturePeople,14.4
Germany,199,2012,Support Services,https://www.musterknaben-eg.de/,Musterknaben,7.62
United Kingdom,47,1997,Retail,https://www.bambinomio.com/en/,Bambino Mio,6.02
Spain,85,2009,Technology,https://www.innocv.com,Innocv Solutions,"5,366,768"
France,18,2010,Construction,Not found,EPJ,2.1
Italy,130,2002,Technology,https://www.mailupgroup.com,MailUp,27.3
Germany,24,2012,Chemicals,https://www.riepharm.de/,RiePharm,33.24
France,15,2012,Management Consulting,https://www.longchamp-am.com,Longchamp Asset Management,"4,912,621"
Germany,24,2010,Technology,https://amagno.de,AMAGNO,"2,271,260"
Germany,24,2009,Retail,https://www.canbolat.de,Canbolat,11.0
Italy,6,1997,Fashion,https://www.tstudiotherapy.com/,Takiston,3.38
United Kingdom,19,2012,Sales & Marketing,https://reddico.co.uk/,Reddico,2.04
UK,27,2012,Telecoms,https://www.route101.com,Route 101 (formerly Unify),"9,838,906"
United Kingdom,121,2011,Sales & Marketing,https://www.croud.com,Croud Inc,12.8
United Kingdom,135,2015,Food & Beverage,https://www.kendalnutricare.com/,Kendal Nutricare,23.64
Germany,3,2012,Advertising,https://www.smartbeautyconzept.de,Smart Beauty Conzept,"1,724,144"
Italy,13,2012,Industrial Goods,https://www.parmastampi.it,P.Parma,3.3
France,559,2005,Support Services,https://www.groupesgp.fr/,GROUPE SGP,19.38
Romania,478,1991,Automobiles,https://subansambleauto.ro/,Subansamble Auto,39.85
Germany,61,2013,Interiors,https://www.spiegel21.de,Ares,"7,002,530"
Spain,5,2014,Sales & Marketing,https://www.websitetooltester.com/en,Tooltester,"1,848,127"
United Kingdom,96,2002,Financial Services,https://www.enragroup.co.uk,Enra Group,55.1
Germany,80,2011,Retail,https://www.riccardo-zigarette.de,Riccardo Retail,16.0
Italy,6,2012,Support Services,https://www.materia1a.it/,Materia Prima,3.35
Denmark,65,2010,Fintech,https://viabill.com,Viabill,"10,867,776"
Italy,45,2008,Technology,https://www.getconnected.it,Getconnected,3.8
Germany,4,2007,Chemicals,http://www.ks-bauchemie.de/,KS Bauchemie,1.74
Italy,85,1998,Advertising,https://www.webranking.it/,Webranking,18.38
Italy,3,1999,Food & Beverage,https://www.latteriedisardegna.com,Reparo,"10,921,686"
Italy,118,1978,Industrial Goods,https://www.trime.it,Trime,"54,683,545"
Finland,3,2003,Support Services,https://www.nordicwristbands.com,Eastborder Promotion,2.3
Germany,67,2008,Transport,https://www.bgm-express.com/,bgm express logistik,24.30
United Kingdom,800,2009,Fintech,https://ebury.com/,Ebury Partners UK,72.95
Germany,18,2014,Retail,https://www.2e-vertrieb.de,2E Vertriebs,"9,231,690"
Italy,22,2007,Construction,http://n/a,Rifra Costruzioni Generali,"2,541,366"
Germany,48,2013,Support Services,https://www.logando.de,Logando Display & Media Solutions,6.4
Germany,4,2014,Energy,https://www.gazcologne.de,Gazcologne Flüssiggas-Service,1.8
Germany,54,2013,Interiors,https://www.spiegel21.de/,Ares,4.80
France,23,2012,Construction,https://www.couvreurs-occitans.fr,Les Couvreurs Occitans,"2,934,982"
Spain,51,2011,Cyber Security,http://www.tarlogic.com,Tarlogic Security,"3,747,255"
Germany,15,2007,Technology,https://www.gpp-com.de,GPP Communication,1.9
Germany,68,1996,Industrial Goods,https://www.visiconsult.de/,VisiConsult X-ray Systems & Solutions,15.93
Italy,68,1963,Construction,https://www.impresapercassi.it/,Impresa Percassi,66.62
Germany,16,2014,Chemicals,https://www.labmix24.com,Labmix24,"4,957,670"
United Kingdom,133,2007,Financial Services,https://www.k3capitalgroupplc.com,K3 Capital Group,19.3
France,200,2011,Management Consulting,https://www.vo2-group.com/,VO2 Group,20.40
Germany,1200,2002,Travel & Leisure,https://plazahotels.de/,PLAZA Hotelgroup,86.30
Germany,39,2002,Management Consulting,https://www.imap-institut.de,IMAP,"2,656,800"
France,120,2010,Technology,https://www.guarani.fr,Guarani,7.0
Italy,11,2005,Support Services,https://www.iqmselezione.it/,Iqm Selezione,1.52
France,110,2012,Support Services,https://www.buyingpeers.com/,BuyingPeers,12.23
Germany,24,2009,Financial Services,https://www.demv.de,DEMV Deutscher Maklerverbund,"2,810,530"
Italy,58,2014,Construction,https://www.imprecomsrl.it,Imprecom,"12,881,940"
Spain,31,2003,Construction,https://alexmafuer.com,Alexmafuer,2.0
United Kingdom,174,2007,Cyber Security,https://www.egress.com/contact-us,Egress Software Technologies,13.27
Germany,40,2010,Construction,https://www.h-wiebusch.de/,H. Wiebusch Bauunternehmen,7.76
Finland,591,2009,Support Services,https://www.istekki.fi,Istekki,"129,807,793"
Germany,9,2014,Retail,http://www.retesol.com,Retesol,"8,788,260"
Germany,20,1984,Support Services,https://www.marcotec-shop.de,AF Marcotec,25.8
Spain,Not found,2012,Transport,https://www.vitotrans.es,Operador Vitotrans,5.7
Italy,6,2011,Precious metals,https://www.oregoldinvestimentioro.it/,Krysos (Oregold),31.96
Greece,156,2000,Beauty,https://creamteam.co/en/,Cream Team,11.68
UK,632,2007,Financial Services,https://www.mypay.uk.com,MyPay,"31,308,380"
UK,65,2007,Technology,https://www.iplato.com,iPlato Healthcare,"5,961,694"
France,23,2010,Technology,https://www.wabel.com,Wabel,4.6
France,45,2010,Construction,https://www.wito.pro/,Wito,4.35
Italy,75,1999,Construction,https://www.seingim.it/,Seingim Global Service,5.25
Latvia,64,2012,Technology,https://www.sonarworks.com,Sonarworks,"2,641,711"
Germany,6,2009,Support Services,https://www.sr-praezision.de,SR Präzision,"4,336,860"
France,12,2010,Support Services,https://www.payjob.fr,Pay Job Intérim,3.7
Italy,98,2012,Support Services,https://www.staff.it/,Staff,141.63
Italy,47,2000,Management Consulting,https://www.strategicmp.it/,Strategic Management Partners,5.39
Italy,105,2007,Technology,https://www.gruppoisc.com,Information Sharing Company,"7,533,114"
Germany,10,1997,Industrial Goods,https://www.e-z-s.de,EZS Identtechnik,4.3
France,107,2011,Technology,https://www.metsys.fr,Metsys,16.6
Spain,68,2005,Advertising,https://www.sidn.es/,Sistemas Informáticos de Negocio (SIDN),2.01
Germany,7,1995,Sales & Marketing,https://www.postservice-socher.de/,Werbung & Design Socher,3.96
Poland,324,2010,Technology,https://www.j-labs.pl, j-labs,"16,238,309"
Germany,8,2011,Health,https://www.aakamp.de,Aakamp,17.3
France,16,2009,Retail,https://www.cafeducycliste.com/,CAFE DU CYCLISTE,3.39
Germany,23,2006,Construction,https://sanitaer-leitermann.de/,Sanitär Leitermann,14.42
France,Not found,2011,Management Consulting,https://www.eurosagency.eu,Euros Agency Group,"4,555,292"
France,285,2010,Management Consulting,https://www.lemonde-apres.com,OpenWork / Le Monde Après,"35,212,267"
Spain,89,2006,Retail,https://www.supermercadostusuper.com,Tu Súper Purchase,6.6
Italy,17,2015,Automobiles,https://www.beghiniauto.com/,Beghini,2.32
France,162,2012,Retail,https://www.lepetitvapoteur.com,Le Petit Vapoteur,"69,427,546"
Germany,15,2012,Construction,https://www.td-architekten.com,trabitzsch dittrich architekten,2.1
Germany,25,2009,Construction,https://www.schwegler-solutions.com/,N. Schwegler,6.20
Germany,199,2009,Technology,https://www.appsfactory.de,Appsfactory,"16,140,000"
France,32,2006,Support Services,https://www.nova-consulting.eu,Nova Consulting,6.5
Germany,88,2000,Financial Services,https://www.blaudirekt.de/,blau direkt,47.40
Bulgaria,43,2006,Industrial Goods,https://smartdesign2006.com/,Smart Design 2006,2.85
Latvia,136,2003,Support Services,https://www.ispartner.lv/en/home,Industry Service Partner,"12,326,441"
Germany,75,2008,Retail,https://www.metacrew.de,metacrew group,"28,943,850"
Spain,282,2003,Restaurants,https://www.cuinatur.com,Cuinatur Activa,3.3
Slovakia,19,2001,Technology,https://www.2ring.com/,2 Ring,3.41
United Kingdom,258,1996,Sales & Marketing,https://www.jkrglobal.com/,Jones Knowles Ritchie,45.91
Italy,44,2013,Industrial Goods,https://www.almac-italia.com,Almac,"13,437,000"
Spain,74,2007,Education,https://www.abaenglish.com,ABA English (English Worldwide),10.0
France,143,2011,Support Services,https://www.teaminside-group.com/,TEAMINSIDE GROUP,20.42
France,12,2011,Energy,https://www.hydropowerplant.com/,HPP (HYDRO POWER PLANT),5.90
France,28,2008,Technology,https://www.dqe-software.com,DQE Software,"4,905,768"
Italy,185,2011,Technology,https://www.thinkopen.it,Thinkopen,6.2
Finland,50,2009,Technology,https://www.iwa.fi,IWA Oy,1.9
France,14,2012,Retail,https://www.fioulreduc.com/,FioulReduc,26.24
France,448,2011,Management Consulting,https://www.goconcept.com,Go Concept,"30,138,000"
United Kingdom,23,2010,Travel & Leisure,https://www.travellanda.com,Travellanda,72.8
France,17,2000,Retail,https://www.wtplatform.com/,ZOOMICI,25.73
France,16,2011,Construction,http://www.carreausol.fr,Carreau Sol,"1,602,018"
France,29,2010,Sales & Marketing,https://www.obiz.fr,Obiz Concept,3.4
United Kingdom,75,2004,Financial Services,https://www.armapartners.com/,Arma Partners,52.13
France,9,2007,Management Consulting,https://2iportage.com,2I Portage,"11,962,758"
Germany,23,2010,Industrial Goods,https://www.hofmann-betriebsmontagen.de,Hofmann Betriebsmontagen,1.7
Germany,170,1997,Industrial Goods,https://www.viscotec.de/,ViscoTec,43.00
Italy,15,2013,Fashion,https://www.dollynoire.com,Dolly Noire,"3,667,789"
United Kingdom,219,2013,Management Consulting,https://www.anthesisgroup.com,Anthesis Consulting Group,16.1
France,17,2009,Property,https://immo9.pro/,IMMO9,2.71
Norway,158,2006,Technology,https://www.signicat.com/en,Signicat,"26,889,264"
Belgium,65,2011,Management Consulting,https://www.kronosgroup.be,Kronos Group,7.5
Poland,50,1998,Architecture,http://www.grupa5.com.pl/,Grupa 5 Architekci,4.48
France,14,2010,Construction,http://aspiradour.net/,Aspir Adour,"1,842,662"
Italy,2,2010,Retail,https://www.duca1962.com,Gioielleria Duca,2.7
United Kingdom,171,2009,Technology,https://adarma.com/,Adarma,36.88
Italy,39,2012,Industrial Goods,https://www.novacartotecnicaroberto.it,Nova Cartotecnica Roberto,"2,870,681"
Netherlands,1000,2000,Support Services,https://www.youngcapital.nl,YoungCapital,321.9
France,14,2014,Construction,https://www.maisons-drean.fr/,SCOP Maisons DREAN,7.47
Spain,5,2002,Automobiles,http://www.pardoautomocion.com,Ceao Motor,"5,299,925"
Germany,50,2012,Construction,https://www.sebotherm.de,SeboTherm,10.4
Italy,19,2012,Transport,https://www.trasporticantisani.com/,Trasporti Cantisani Di Cantisani & C,1.89
France,10,2012,Automobiles,http://www.universauto.fr,Univers Auto,"11,211,828"
Italy,237,2002,Technology,https://www.mailupgroup.com,Mailup,"59,269,302"
Germany,28,2011,Construction,https://www.elektro-muehmel.de,Mühmel,2.6
Lithuania,21,2013,Construction,http://www.ranresta.lt/lt/,Mb Ranresta,1.85
Hungary,11,2015,Retail,http://v-inox.com/,V-Inox Outlet*,5.70
Poland,19,2010,Ecommerce,https://www.meblobranie.pl,Meblobranie,"13,082,831"
Finland,44,2000,Technology,https://www.geniem.fi,Geniem,2.9
Germany,16,2007,Construction,https://www.axmann-gmbh.de/,Axmann Heizung - Sanitär,2.60
Lithuania,21,2013,Industrial Goods,http://www.metalpartners.lt/?lang=en,LT Metal Partners,"6,842,543"
France,45,2006,Property,https://www.novaxia.fr,Novaxia,15.4
United Kingdom,14,2006,Technology,https://www.practice-labs.com,I-Qubed Solutions,3.0
Lithuania,62,2012,Technology,https://deeper.eu/,Deeper,9.63
Poland,110,2002,Transport,https://www.donedeliveries.com/,Done Deliveries ,17.39
France,14,2010,Management Consulting,https://www.awinsi.com,Awinsi Technologies,"2,147,300"
United Kingdom,63,2008,Technology,https://www.vacancy-filler.co.uk,Vacancy Filler,3.4
Italy,16,1989,Automobiles,https://www.peragnoliauto.com,Peragnoli Auto,14.0
France,36,2009,Energy,https://www.enogia.com/,Enogia,2.23
France,329,2000,Technology,https://www.prima-solutions.com,PRIMA SOLUTIONS,"37,400,000"
Germany,11,2008,Automobiles,https://www.profixsystemleasing.de,Profixsystemleasing,7.2
Spain,6,2012,Construction,https://spesic.es/,Spes Ingenieria Y Construccion,11.06
UK,31,2010,Travel & Leisure,https://holidayarchitects.co.uk,A&D Holidays,"8,731,456"
Germany,11,2014,Sales & Marketing,https://www.neovaude.com,Neovaude,2.0
Italy,9,2009,Support Services,https://www.consorzio-cisa.it/,Consorzio Italiano Strade E Ambiente,4.65
France,Not found,2011,Property,https://www.sphere-immo.com,Sphere Immo,"9,139,777"
Germany,77,2007,Technology,https://www.acmeo.eu,acmeo,19.0
Italy,6,2002,Industrial Goods,https://www.saimex.it/,Saimex,2.26
Spain,668,1996,Technology,https://www.izertis.com/en/home,Izertis,"46,348,000"
France,2,2008,Technology,https://www.sofidys.com,Sofidys,35.8
Germany,111,2008,Batteries,https://www.akkusys.de/,AKKU SYS Akkumulator- und Batterietechnik Nord,32.38
Greece,15,1994,Technology,https://www.majar.gr,Majar - Matzaridis Bros,"10,088,538"
Netherlands,28,2010,Technology,https://www.hr2day.com,eMerus (HR2day),2.9
Italy,4,2005,Construction,https://archingest.it,Archingest,"1,855,257"
France,3,1993,Automobiles,https://exrod.free.fr,Exrod,2.1
Italy,14,2015,Interiors,https://www.vanitadocce.com,Vanita Docce,"7,344,741"
France,14,2012,Industrial Goods,https://www.ecolog-innovation.fr,ecolog innovation,3.3
